#-----------------------------------------------------------------------------
# Date d'extraction : 31/08/2021 - 07h58 loc.
#-----------------------------------------------------------------------------
# Producteur : DSM
# Experience : IFM2009
# Modele     : ARPEGE_V4_CNRM (SST_CNRM)
# Scenario :
#     A2 : scenario pessimiste
#-----------------------------------------------------------------------------
# Horizons :
#     H1 : Horizon proche
#     H2 : Horizon moyen
#     H3 : Horizon lointain
#-----------------------------------------------------------------------------
# Type d'indice : annuel
#-----------------------------------------------------------------------------
# Indices : 
#     NORIFM : Indicateur feux de for�t
#     NORIFM20 : Indicateur feux de for�t nbj sup � 20
#     NORIFM40 : Indicateur feux de for�t nbj sup � 40
#     NORIFM60 : Indicateur feux de for�t nbj sup � 60
#-----------------------------------------------------------------------------
# Format des enregistrements 
Point;Latitude;Longitude;Contexte;P�riode;NORIFM;NORIFM20;NORIFM40;NORIFM60;
2908;42.9789;0.4278;A2;H1;2.81;6.15;0.25;0;
2909;42.9806;0.5257;A2;H1;2.99;7.25;0.3;0;
2910;42.9822;0.6235;A2;H1;3.55;10;0.45;0;
2911;42.9837;0.7214;A2;H1;3.89;11;0.4;0;
2912;42.9851;0.8192;A2;H1;3.16;9;0.45;0.1;
2913;42.9865;0.9171;A2;H1;3.35;10.1;0.6;0.2;
2914;42.9877;1.015;A2;H1;3.47;9.15;0.15;0;
2915;42.9889;1.1129;A2;H1;4.07;13.6;0.35;0;
2916;42.99;1.2108;A2;H1;3.92;12;0.25;0;
2917;42.9909;1.3086;A2;H1;3.87;11.7;0.25;0;
2918;42.9918;1.4065;A2;H1;3.86;11.6;0.25;0;
2919;42.9927;1.5044;A2;H1;3.87;11.75;0.7;0;
2920;42.9934;1.6023;A2;H1;4.27;14.7;0.75;0;
2921;42.994;1.7002;A2;H1;4.11;12.7;0.15;0;
2922;42.9945;1.7981;A2;H1;5.5;25.15;2.5;0.1;
2923;42.995;1.896;A2;H1;5.63;26.25;2.9;0.1;
2924;42.9953;1.9939;A2;H1;6.17;32.2;1.95;0.25;
2925;42.9956;2.0918;A2;H1;5.98;30.55;1.65;0.1;
2926;42.9958;2.1897;A2;H1;6.66;37.2;3.35;0.3;
2927;42.9959;2.2876;A2;H1;6.1;31.55;1.75;0.25;
2928;42.9959;2.3855;A2;H1;5.1;20.75;0.6;0;
2929;42.9958;2.4834;A2;H1;7.8;46.1;5.55;0;
2930;42.9956;2.5813;A2;H1;8.92;55.75;9.15;0.45;
2931;42.9953;2.6792;A2;H1;9.31;58.85;10.55;1.1;
2932;42.995;2.7771;A2;H1;13.72;93.1;23.3;4.9;
2933;42.9945;2.875;A2;H1;14.04;94.45;24.2;5.55;
2934;42.994;2.9729;A2;H1;16.14;111.25;32.85;9.8;
2999;42.7676;9.3183;A2;H1;9.5;51.3;7.1;0.85;
3000;42.7612;9.4155;A2;H1;7.2;30.05;2.3;0.1;
3033;43.0047;-1.3367;A2;H1;2.15;1.7;0;0;
3036;43.0144;-1.0433;A2;H1;2.39;5.85;0.55;0;
3037;43.0175;-0.9454;A2;H1;2.2;2.55;0;0;
3038;43.0204;-0.8475;A2;H1;2.2;2.55;0;0;
3039;43.0233;-0.7497;A2;H1;2.03;1.75;0;0;
3040;43.0261;-0.6518;A2;H1;3.21;10.65;1.05;0;
3041;43.0288;-0.5539;A2;H1;2.68;7.2;0.75;0;
3042;43.0313;-0.456;A2;H1;2.94;8.9;1.05;0;
3043;43.0339;-0.3581;A2;H1;2.56;6.9;0.7;0;
3044;43.0363;-0.2602;A2;H1;2.44;4.2;0.85;0.1;
3045;43.0386;-0.1623;A2;H1;2.86;6.75;0.55;0.1;
3046;43.0408;-0.0643;A2;H1;3.41;9.4;1.1;0.3;
3047;43.043;0.0336;A2;H1;3.14;8.2;0.9;0.15;
3048;43.0451;0.1316;A2;H1;3.19;8.45;0.9;0.15;
3049;43.047;0.2295;A2;H1;3.49;9.7;1.2;0.35;
3050;43.0489;0.3275;A2;H1;3.63;10.8;1.4;0.45;
3051;43.0507;0.4254;A2;H1;3.67;10.35;0.45;0;
3052;43.0524;0.5234;A2;H1;3.8;10.9;0.5;0;
3053;43.054;0.6214;A2;H1;4.45;13.7;0.65;0.15;
3054;43.0555;0.7194;A2;H1;4.56;14.55;0.7;0.15;
3055;43.057;0.8174;A2;H1;4.97;20.8;0.85;0.15;
3056;43.0583;0.9153;A2;H1;5.09;21.4;0.9;0.25;
3057;43.0596;1.0133;A2;H1;4.58;17.75;0.6;0.1;
3058;43.0607;1.1113;A2;H1;4.06;13.35;0.25;0;
3059;43.0618;1.2093;A2;H1;3.95;12.4;0.25;0;
3060;43.0628;1.3074;A2;H1;4.04;13.3;0.25;0;
3061;43.0637;1.4054;A2;H1;4.22;14.75;0.5;0;
3062;43.0645;1.5034;A2;H1;5.32;24.75;0.65;0.15;
3063;43.0652;1.6014;A2;H1;5.51;27.1;0.55;0.1;
3064;43.0659;1.6994;A2;H1;5.64;28.25;0.85;0.1;
3065;43.0664;1.7974;A2;H1;6.12;29.3;4.2;0.35;
3066;43.0668;1.8955;A2;H1;6.09;29.3;3.75;0.35;
3067;43.0672;1.9935;A2;H1;8.69;57.25;10.75;0.3;
3068;43.0675;2.0915;A2;H1;9.8;65.35;15.8;0.65;
3069;43.0677;2.1895;A2;H1;11.1;76.65;21.5;2.2;
3070;43.0677;2.2876;A2;H1;10.63;72;19.4;1.55;
3071;43.0677;2.3856;A2;H1;8.85;54;9.6;0.75;
3072;43.0677;2.4836;A2;H1;10.99;74.15;15.15;2.75;
3073;43.0675;2.5816;A2;H1;12.64;88.35;21.9;5.3;
3074;43.0672;2.6797;A2;H1;13.31;92.2;24.8;6.5;
3075;43.0669;2.7777;A2;H1;14.15;95.4;24.35;5.4;
3076;43.0664;2.8757;A2;H1;14.83;100.55;27.45;6.5;
3077;43.0659;2.9737;A2;H1;16.89;117.65;35.55;11.4;
3078;43.0652;3.0718;A2;H1;16.89;117.65;35.55;11.4;
3142;42.8392;9.327;A2;H1;9.17;47.35;9.35;1.9;
3143;42.8327;9.4242;A2;H1;8.48;41.9;2.95;0.1;
3175;43.0731;-1.4392;A2;H1;2.51;3.1;0;0;
3176;43.0765;-1.3413;A2;H1;2.37;2.35;0;0;
3177;43.0799;-1.2434;A2;H1;2.86;7.8;1.05;0.2;
3178;43.0831;-1.1454;A2;H1;3.08;8.95;1.2;0.35;
3179;43.0862;-1.0475;A2;H1;2.6;6.3;0.6;0;
3180;43.0893;-0.9495;A2;H1;3.01;8.6;1.25;0.35;
3181;43.0922;-0.8515;A2;H1;3.34;9.05;0.75;0;
3182;43.0951;-0.7535;A2;H1;3.24;8.4;0.5;0;
3183;43.0979;-0.6555;A2;H1;3.85;11.75;1.2;0.05;
3184;43.1006;-0.5575;A2;H1;3.76;12.9;1.4;0.05;
3185;43.1032;-0.4595;A2;H1;3.68;10.95;0.9;0;
3186;43.1057;-0.3615;A2;H1;3.84;11.7;1.2;0.05;
3187;43.1081;-0.2634;A2;H1;4.03;12.85;1.4;0.15;
3188;43.1104;-0.1654;A2;H1;3.63;9.55;1.45;0.45;
3189;43.1127;-0.0673;A2;H1;3.9;12.05;1.75;0.45;
3190;43.1148;0.0307;A2;H1;3.91;12.1;1.75;0.45;
3191;43.1169;0.1288;A2;H1;3.85;12;1.7;0.5;
3192;43.1189;0.2269;A2;H1;3.98;12.4;1.65;0.45;
3193;43.1208;0.325;A2;H1;4.02;12.45;1.5;0.35;
3194;43.1226;0.4231;A2;H1;3.69;10.15;0.55;0.2;
3195;43.1243;0.5211;A2;H1;3.81;10.6;0.7;0.2;
3196;43.1259;0.6192;A2;H1;3.93;11.2;0.9;0.2;
3197;43.1274;0.7173;A2;H1;4.94;20.6;0.9;0.15;
3198;43.1288;0.8155;A2;H1;5.02;21.1;0.75;0.2;
3199;43.1302;0.9136;A2;H1;5.19;22.25;1;0.25;
3200;43.1314;1.0117;A2;H1;5.05;21.3;0.75;0.2;
3201;43.1326;1.1098;A2;H1;4.28;15.7;0.55;0;
3202;43.1337;1.2079;A2;H1;4.69;17.4;1;0;
3203;43.1347;1.3061;A2;H1;5.82;29.7;1.15;0.15;
3204;43.1356;1.4042;A2;H1;5.76;29.55;1;0.1;
3205;43.1364;1.5023;A2;H1;5.64;28.25;0.85;0.1;
3206;43.1371;1.6005;A2;H1;5.86;30.15;1.05;0.1;
3207;43.1377;1.6986;A2;H1;5.96;30.85;1.25;0.15;
3208;43.1383;1.7968;A2;H1;9.53;63.8;14.6;0.45;
3209;43.1387;1.8949;A2;H1;9.21;60.85;12.85;0.35;
3210;43.1391;1.9931;A2;H1;9.54;63.9;14.65;0.55;
3211;43.1393;2.0912;A2;H1;10.69;72.9;19.7;1.6;
3212;43.1395;2.1894;A2;H1;10.08;68.25;17.1;1.25;
3213;43.1396;2.2875;A2;H1;11.82;82.65;25.8;4.7;
3214;43.1396;2.3857;A2;H1;10.76;73;19.75;2.5;
3215;43.1395;2.4838;A2;H1;10.72;72.25;17;1.4;
3216;43.1394;2.5819;A2;H1;12.09;84.3;19.45;4.55;
3217;43.1391;2.6801;A2;H1;14.54;99.8;28.8;9.05;
3218;43.1387;2.7782;A2;H1;14.77;101.55;29.95;9.75;
3219;43.1383;2.8764;A2;H1;15.35;106.05;29.75;7.6;
3220;43.1377;2.9745;A2;H1;16.44;113.4;33.75;10.25;
3221;43.1371;3.0727;A2;H1;16.33;113.25;33.25;10.15;
3249;43.0831;5.8186;A2;H1;17.77;123.95;38.7;14.35;
3251;43.0766;6.0145;A2;H1;17.41;123.65;33.5;12.85;
3252;43.0732;6.1124;A2;H1;17.55;124.65;34.15;12.65;
3285;42.9107;9.3357;A2;H1;7.84;35.25;2.5;0.1;
3286;42.9043;9.433;A2;H1;8.81;44.1;3.15;0.25;
3319;43.1483;-1.3459;A2;H1;3.26;9.85;1.35;0.3;
3320;43.1517;-1.2479;A2;H1;3.64;12.1;1.65;0.45;
3321;43.1549;-1.1498;A2;H1;3.53;11;1.6;0.55;
3322;43.158;-1.0517;A2;H1;3.21;9.55;1.3;0.35;
3323;43.1611;-0.9536;A2;H1;3.65;11.95;1.65;0.55;
3324;43.164;-0.8555;A2;H1;3.28;8.75;0.55;0;
3325;43.1669;-0.7574;A2;H1;3.41;9.4;1;0;
3326;43.1697;-0.6593;A2;H1;4.35;14.85;1.65;0.1;
3327;43.1724;-0.5611;A2;H1;4.28;14.15;1.7;0.15;
3328;43.175;-0.463;A2;H1;4.21;14;1.5;0.1;
3329;43.1775;-0.3648;A2;H1;4.2;13.85;1.55;0.1;
3330;43.1799;-0.2667;A2;H1;4.34;14.75;1.6;0.1;
3331;43.1823;-0.1685;A2;H1;3.78;10.4;1.65;0.65;
3332;43.1845;-0.0703;A2;H1;4.16;13.95;1.3;0.25;
3333;43.1867;0.0279;A2;H1;4.21;13.45;1.95;0.55;
3334;43.1888;0.126;A2;H1;4.12;13.15;1.85;0.55;
3335;43.1907;0.2242;A2;H1;4.87;19.6;0.95;0.1;
3336;43.1926;0.3224;A2;H1;4.57;17.4;0.5;0.05;
3337;43.1944;0.4207;A2;H1;4.61;17.5;0.6;0.1;
3338;43.1961;0.5189;A2;H1;4.33;15.5;0.6;0.05;
3339;43.1977;0.6171;A2;H1;4.41;16.25;0.5;0.1;
3340;43.1993;0.7153;A2;H1;5.07;21.4;0.8;0.2;
3341;43.2007;0.8136;A2;H1;5.15;22.05;0.95;0.25;
3342;43.2021;0.9118;A2;H1;5.07;21.35;0.8;0.2;
3343;43.2033;1.01;A2;H1;5.34;23.15;1;0.3;
3344;43.2045;1.1083;A2;H1;6.91;36.45;4.1;0.5;
3345;43.2056;1.2065;A2;H1;6.63;34.8;2.85;0.35;
3346;43.2065;1.3048;A2;H1;6.36;33.05;2.4;0.35;
3347;43.2074;1.403;A2;H1;5.98;31.05;1.25;0.15;
3348;43.2083;1.5013;A2;H1;5.82;29.8;1.15;0.15;
3349;43.209;1.5996;A2;H1;6.13;31.75;1.35;0.25;
3350;43.2096;1.6978;A2;H1;6.14;31.85;1.35;0.25;
3351;43.2101;1.7961;A2;H1;10;67.45;16.7;1;
3352;43.2106;1.8944;A2;H1;9.68;64.5;15.25;0.65;
3353;43.211;1.9926;A2;H1;10.64;72.05;19.5;1.55;
3354;43.2112;2.0909;A2;H1;11.66;81.85;23.8;3;
3355;43.2114;2.1892;A2;H1;12.12;85.4;26.85;4.85;
3356;43.2115;2.2874;A2;H1;12.5;87.65;28.6;5.6;
3357;43.2115;2.3857;A2;H1;12.6;88;28.85;5.6;
3358;43.2114;2.484;A2;H1;12.95;91;26.25;5.8;
3359;43.2112;2.5823;A2;H1;15.15;104.4;30.9;10.75;
3360;43.211;2.6805;A2;H1;14.8;101.65;30.1;9.9;
3361;43.2106;2.7788;A2;H1;15.59;107.45;32.35;11.85;
3362;43.2102;2.8771;A2;H1;15.66;108.05;32.6;12.2;
3363;43.2096;2.9753;A2;H1;17.21;120.5;37.05;13.3;
3364;43.209;3.0736;A2;H1;17.06;119.3;36.1;13;
3365;43.2083;3.1719;A2;H1;17;119.1;35.8;12.85;
3391;43.1581;5.7248;A2;H1;17.28;119.15;35.9;13.55;
3392;43.1549;5.8229;A2;H1;16.18;109.35;32.5;13.3;
3393;43.1517;5.921;A2;H1;14.82;100.35;26.85;10.1;
3394;43.1484;6.0191;A2;H1;17.18;118.8;37.3;12.7;
3395;43.145;6.1171;A2;H1;17.44;121.55;38.85;12.9;
3396;43.1415;6.2152;A2;H1;17.25;122.6;32.95;12.6;
3397;43.1379;6.3132;A2;H1;15.92;109.7;27.8;11.85;
3398;43.1342;6.4112;A2;H1;15.37;105.3;25.4;11.25;
3428;42.9823;9.3444;A2;H1;8.67;43.1;3.2;0.2;
3462;43.2201;-1.3505;A2;H1;3.36;10.15;1.35;0.35;
3463;43.2235;-1.2523;A2;H1;3.68;12.1;1.45;0.35;
3464;43.2267;-1.1541;A2;H1;3.73;12.3;1.9;0.6;
3465;43.2298;-1.0559;A2;H1;3.91;13;2.15;0.75;
3466;43.2329;-0.9577;A2;H1;3.88;12.9;2.1;0.7;
3467;43.2359;-0.8595;A2;H1;3.72;10.9;1.4;0.15;
3468;43.2387;-0.7613;A2;H1;3.72;10.9;1.4;0.15;
3469;43.2415;-0.663;A2;H1;4.48;15.35;1.8;0.2;
3470;43.2442;-0.5647;A2;H1;4.34;14.85;1.55;0.1;
3471;43.2468;-0.4665;A2;H1;4.39;14.9;1.75;0.15;
3472;43.2494;-0.3682;A2;H1;4.4;14.95;1.7;0.15;
3473;43.2518;-0.2699;A2;H1;4.39;14.9;1.75;0.15;
3474;43.2541;-0.1716;A2;H1;3.82;10.7;1.65;0.6;
3475;43.2564;-0.0733;A2;H1;4.28;14.3;1.6;0.35;
3476;43.2585;0.025;A2;H1;4.97;19.65;0.6;0.1;
3477;43.2606;0.1233;A2;H1;4.95;19.5;0.55;0.05;
3478;43.2626;0.2216;A2;H1;5.02;20.45;1.1;0.15;
3479;43.2645;0.3199;A2;H1;4.8;19.2;0.8;0.1;
3480;43.2663;0.4183;A2;H1;4.88;19.65;1.1;0.15;
3481;43.268;0.5166;A2;H1;4.58;17.7;0.9;0.1;
3482;43.2696;0.6149;A2;H1;4.54;17.4;0.8;0.1;
3483;43.2711;0.7133;A2;H1;4.63;19.05;0.6;0.1;
3484;43.2726;0.8116;A2;H1;5.25;22.6;1;0.3;
3485;43.2739;0.91;A2;H1;5.28;22.8;1.05;0.3;
3486;43.2752;1.0084;A2;H1;5.31;23.05;1;0.3;
3487;43.2764;1.1067;A2;H1;7.01;37.25;4.4;0.5;
3488;43.2774;1.2051;A2;H1;6.87;36.1;3.25;0.35;
3489;43.2784;1.3035;A2;H1;7.37;43.05;5.1;0.35;
3490;43.2793;1.4019;A2;H1;7.15;41;4.2;0.35;
3491;43.2801;1.5003;A2;H1;7.6;45.05;5.95;0.35;
3492;43.2809;1.5986;A2;H1;7.46;43.6;5.4;0.35;
3493;43.2815;1.697;A2;H1;7.22;41.7;4.35;0.35;
3494;43.282;1.7954;A2;H1;10.55;73.55;20.55;1.35;
3495;43.2825;1.8938;A2;H1;10.74;73.45;20.05;1.55;
3496;43.2828;1.9922;A2;H1;12.12;85.4;26.85;4.85;
3497;43.2831;2.0906;A2;H1;12.03;84.6;26.5;4.85;
3498;43.2833;2.189;A2;H1;11.62;80.95;24.95;4.4;
3499;43.2834;2.2874;A2;H1;11.34;78.5;22.7;3.8;
3500;43.2834;2.3858;A2;H1;11.65;81.15;25;4.4;
3501;43.2833;2.4842;A2;H1;11.88;83.75;25.9;4.55;
3502;43.2831;2.5826;A2;H1;14.15;97.6;27.35;8.3;
3503;43.2828;2.681;A2;H1;15.02;103.2;30.7;10.25;
3504;43.2825;2.7793;A2;H1;12.05;83.1;17;2.5;
3505;43.282;2.8777;A2;H1;15.91;108.25;33.65;14.1;
3506;43.2815;2.9761;A2;H1;16.53;112.5;36.3;15.2;
3507;43.2809;3.0745;A2;H1;16.75;118.75;32.25;10.55;
3508;43.2801;3.1729;A2;H1;16.4;115.7;31.05;9.5;
3509;43.2793;3.2713;A2;H1;17.09;121.5;33.05;11.5;
3510;43.2784;3.3697;A2;H1;17.09;121.5;33.05;11.5;
3511;43.2774;3.468;A2;H1;16.19;114.7;28.2;8.4;
3531;43.2388;5.4344;A2;H1;14.94;98.1;26;10;
3532;43.2359;5.5326;A2;H1;15.19;99.85;26.8;10.2;
3533;43.2329;5.6309;A2;H1;12.82;87.65;19.15;4.5;
3534;43.2299;5.7291;A2;H1;14.57;98.2;26.2;9.85;
3535;43.2267;5.8273;A2;H1;12.55;85;18.75;4.85;
3536;43.2235;5.9255;A2;H1;11.89;80.3;16.85;3.8;
3537;43.2202;6.0237;A2;H1;16.77;114.9;35.2;13;
3538;43.2168;6.1218;A2;H1;17.36;120.5;38.35;12.9;
3539;43.2133;6.22;A2;H1;17.02;118.5;36.8;12.75;
3540;43.2097;6.3182;A2;H1;15.69;110;29.4;10.55;
3541;43.206;6.4163;A2;H1;17.2;119.85;37.5;13.05;
3542;43.2022;6.5144;A2;H1;16.86;112.45;34.6;16.7;
3543;43.1983;6.6125;A2;H1;17.14;113.55;35.3;17.5;
3603;43.285;-1.5517;A2;H1;3.97;12.2;0.95;0.15;
3604;43.2885;-1.4534;A2;H1;3.62;11.65;1.7;0.55;
3605;43.2919;-1.3551;A2;H1;3.84;12.85;1.85;0.6;
3606;43.2953;-1.2568;A2;H1;3.64;11.75;1.65;0.55;
3607;43.2985;-1.1585;A2;H1;4.03;13.3;2.45;0.85;
3608;43.3017;-1.0602;A2;H1;4.22;14.4;2.75;0.9;
3609;43.3047;-0.9618;A2;H1;4.22;14.35;2.75;0.95;
3610;43.3077;-0.8635;A2;H1;3.93;11.65;1.45;0.25;
3611;43.3106;-0.7651;A2;H1;4.66;16.35;1.9;0.15;
3612;43.3134;-0.6668;A2;H1;4.46;15.25;1.75;0.15;
3613;43.3161;-0.5684;A2;H1;4.61;16.15;1.8;0.15;
3614;43.3187;-0.47;A2;H1;4.59;16.1;1.75;0.15;
3615;43.3212;-0.3716;A2;H1;4.5;15.55;1.75;0.15;
3616;43.3236;-0.2732;A2;H1;4.38;15.3;0.6;0;
3617;43.326;-0.1748;A2;H1;4.68;17.7;1.1;0.05;
3618;43.3282;-0.0764;A2;H1;4.81;19.25;0.85;0.1;
3619;43.3304;0.0221;A2;H1;5.04;20.1;0.5;0.05;
3620;43.3325;0.1205;A2;H1;5.14;20.7;0.6;0.05;
3621;43.3344;0.219;A2;H1;5.13;21.45;1.2;0.15;
3622;43.3363;0.3174;A2;H1;4.91;20;1.05;0.1;
3623;43.3381;0.4159;A2;H1;5.07;21.05;1.05;0.1;
3624;43.3398;0.5143;A2;H1;4.72;18.6;1;0.1;
3625;43.3415;0.6128;A2;H1;4.61;19.05;0.6;0.15;
3626;43.343;0.7113;A2;H1;4.72;19.65;0.6;0.1;
3627;43.3444;0.8097;A2;H1;6.33;33.5;2.7;0.2;
3628;43.3458;0.9082;A2;H1;6.22;32.6;2.65;0.25;
3629;43.3471;1.0067;A2;H1;6.19;32.15;2.55;0.25;
3630;43.3482;1.1052;A2;H1;6.88;36.2;4.1;0.5;
3631;43.3493;1.2037;A2;H1;6.99;37;3.55;0.35;
3632;43.3503;1.3022;A2;H1;7.63;45.5;5.85;0.4;
3633;43.3512;1.4007;A2;H1;7.58;45.05;5.65;0.35;
3634;43.352;1.4992;A2;H1;7.55;44.35;5.6;0.35;
3635;43.3527;1.5977;A2;H1;7.46;43.6;5.4;0.35;
3636;43.3534;1.6962;A2;H1;7.64;45.6;6.2;0.35;
3637;43.3539;1.7947;A2;H1;7.63;48.05;6.15;0.2;
3638;43.3544;1.8932;A2;H1;11.71;81.65;25.2;4.5;
3639;43.3547;1.9918;A2;H1;11.06;76.2;21.05;3.3;
3640;43.355;2.0903;A2;H1;8.2;54.3;10.5;1;
3641;43.3552;2.1888;A2;H1;6.94;44;6.1;0.15;
3642;43.3553;2.2873;A2;H1;6.73;42.35;5.7;0.15;
3643;43.3553;2.3858;A2;H1;7;44.5;6.35;0.15;
3644;43.3552;2.4844;A2;H1;6.84;43.35;5.85;0.1;
3645;43.355;2.5829;A2;H1;9.15;55.75;7.55;0.15;
3646;43.3547;2.6814;A2;H1;9.82;62.3;10.05;0.7;
3647;43.3544;2.7799;A2;H1;11.22;74.25;16.25;2.4;
3648;43.3539;2.8784;A2;H1;13.54;92.35;26.1;6.3;
3649;43.3534;2.9769;A2;H1;12.35;83.75;19.75;2.95;
3650;43.3527;3.0754;A2;H1;12.87;86.2;21.1;3.6;
3651;43.352;3.1739;A2;H1;16.25;113.6;30.3;9.15;
3652;43.3512;3.2725;A2;H1;16.32;114.95;30.75;9.25;
3653;43.3503;3.371;A2;H1;15.89;112.55;27.2;7.9;
3654;43.3493;3.4695;A2;H1;17.87;123.8;36.15;15.4;
3655;43.3482;3.5679;A2;H1;18.15;125.8;37.35;16;
3668;43.326;4.8479;A2;H1;24.55;166.85;73.3;30.75;
3670;43.3212;5.0447;A2;H1;20.99;147.45;57.2;21.55;
3671;43.3187;5.1431;A2;H1;19.71;138.6;50.45;17.05;
3674;43.3106;5.4383;A2;H1;19.35;134.65;50;17.45;
3675;43.3077;5.5366;A2;H1;13.46;91.85;21.1;5.8;
3676;43.3048;5.635;A2;H1;11.4;76.9;14.55;2.35;
3677;43.3017;5.7333;A2;H1;11.22;74.6;14.5;2.8;
3678;43.2985;5.8317;A2;H1;11.47;77.45;15.2;2.9;
3679;43.2953;5.93;A2;H1;12.21;82.65;17.6;4.2;
3680;43.292;6.0283;A2;H1;13.62;91.35;22.5;7.65;
3681;43.2886;6.1266;A2;H1;16.49;112.4;34.6;13.3;
3682;43.285;6.2249;A2;H1;16.54;112.85;34.85;13.2;
3683;43.2814;6.3231;A2;H1;15.35;108.1;27.2;9.95;
3684;43.2778;6.4214;A2;H1;17.25;117.75;38.95;16.8;
3685;43.274;6.5196;A2;H1;16.92;112.65;34.75;17.2;
3744;43.3495;-1.7534;A2;H1;4.78;18.65;2.35;0.25;
3745;43.3532;-1.655;A2;H1;4.8;18.9;2.3;0.25;
3746;43.3568;-1.5566;A2;H1;4.66;17.9;2.05;0.2;
3747;43.3603;-1.4582;A2;H1;4.4;14.9;3;0.85;
3748;43.3637;-1.3598;A2;H1;4.16;13.95;2.65;0.9;
3749;43.3671;-1.2613;A2;H1;4.25;14.5;2.75;0.9;
3750;43.3703;-1.1629;A2;H1;4.18;14.05;2.55;0.95;
3751;43.3735;-1.0644;A2;H1;4.4;14.95;3;0.85;
3752;43.3765;-0.966;A2;H1;4.39;16.6;1.95;0.05;
3753;43.3795;-0.8675;A2;H1;4.15;15.15;0.4;0.05;
3754;43.3824;-0.769;A2;H1;4.66;16.4;1.95;0.15;
3755;43.3852;-0.6705;A2;H1;4.75;17;2.05;0.2;
3756;43.3879;-0.572;A2;H1;4.73;16.9;1.9;0.2;
3757;43.3905;-0.4735;A2;H1;5.2;21.05;1.4;0.05;
3758;43.393;-0.375;A2;H1;5.07;20.4;1.35;0.05;
3759;43.3955;-0.2765;A2;H1;4.95;19.85;1.2;0.05;
3760;43.3978;-0.1779;A2;H1;4.88;19.25;1.25;0.05;
3761;43.4001;-0.0794;A2;H1;4.82;19.35;1.1;0.15;
3762;43.4022;0.0192;A2;H1;5.19;21.25;0.5;0.05;
3763;43.4043;0.1177;A2;H1;5.11;22.8;1;0.1;
3764;43.4063;0.2163;A2;H1;5.01;21.8;0.95;0.1;
3765;43.4082;0.3149;A2;H1;5.05;21.45;0.75;0.1;
3766;43.41;0.4134;A2;H1;5.18;22.7;0.85;0.1;
3767;43.4117;0.512;A2;H1;4.79;20.4;0.7;0.1;
3768;43.4133;0.6106;A2;H1;4.78;20.45;0.7;0.1;
3769;43.4149;0.7092;A2;H1;6.32;33.35;2.7;0.2;
3770;43.4163;0.8078;A2;H1;6.49;35.05;3;0.15;
3771;43.4177;0.9064;A2;H1;6.51;35.15;3;0.1;
3772;43.4189;1.005;A2;H1;6.5;35.05;3.15;0.1;
3773;43.4201;1.1037;A2;H1;6.97;36.65;4.35;0.25;
3774;43.4212;1.2023;A2;H1;6.99;37;3.55;0.35;
3775;43.4222;1.3009;A2;H1;7.81;47.75;7;0.35;
3776;43.4231;1.3995;A2;H1;7.95;49.3;7.9;0.35;
3777;43.4239;1.4982;A2;H1;7.58;45.05;5.65;0.35;
3778;43.4246;1.5968;A2;H1;7.7;49.15;7.25;0.45;
3779;43.4253;1.6954;A2;H1;7.76;49.4;6.3;0.2;
3780;43.4258;1.7941;A2;H1;7.5;47.05;6;0.25;
3781;43.4263;1.8927;A2;H1;10.17;67.5;17.9;4.35;
3782;43.4266;1.9913;A2;H1;9.58;62.7;15.95;3.65;
3783;43.4269;2.09;A2;H1;6.98;43.4;5.75;0.15;
3784;43.4271;2.1886;A2;H1;5.47;28.85;2.45;0;
3785;43.4272;2.2873;A2;H1;5.08;25.15;1.65;0;
3786;43.4272;2.3859;A2;H1;5.32;27.7;2.05;0;
3787;43.4271;2.4845;A2;H1;5.16;25.95;1.9;0;
3788;43.4269;2.5832;A2;H1;5.04;23.65;1.3;0;
3789;43.4266;2.6818;A2;H1;6.51;35.9;4.05;0.1;
3790;43.4263;2.7805;A2;H1;8.6;52.2;4.95;0.25;
3791;43.4258;2.8791;A2;H1;10.27;66.55;13.75;1.65;
3792;43.4253;2.9777;A2;H1;12.01;81.45;18.65;2.55;
3793;43.4246;3.0764;A2;H1;12.51;84.4;19.9;3.05;
3794;43.4239;3.175;A2;H1;12.78;85.55;21.15;3.85;
3795;43.4231;3.2736;A2;H1;12.48;80.6;19.5;3.75;
3796;43.4222;3.3723;A2;H1;17.28;119.75;33.85;13.9;
3797;43.4212;3.4709;A2;H1;17.02;118;32.7;13;
3798;43.4201;3.5695;A2;H1;17.78;122.85;35.7;15.1;
3799;43.419;3.6681;A2;H1;17.87;123.8;36.15;15.4;
3800;43.4177;3.7667;A2;H1;18.11;125.6;37.05;16;
3809;43.4023;4.654;A2;H1;23.32;168.4;63.3;25.35;
3810;43.4001;4.7525;A2;H1;22.89;165;63.6;24.55;
3811;43.3979;4.8511;A2;H1;24.55;166.85;73.3;30.75;
3812;43.3955;4.9496;A2;H1;24.04;163.95;70.95;29.7;
3813;43.3931;5.0481;A2;H1;21.72;151.9;61.3;23.3;
3814;43.3906;5.1467;A2;H1;21.9;153;62.35;23.9;
3815;43.3879;5.2452;A2;H1;19.53;137.4;48.9;16.85;
3816;43.3852;5.3437;A2;H1;16.24;115.5;32.7;9.35;
3817;43.3824;5.4422;A2;H1;13.72;96.7;20.6;4.65;
3818;43.3796;5.5407;A2;H1;12.34;84.4;17.85;3.75;
3819;43.3766;5.6391;A2;H1;12.51;85.2;18.45;4.05;
